feedback_id,case_id,contact_id,dealer_id,vehicle_id,survey_date_key,csat_score,nps_score,comment_text
FDB-01367,CASE-03653,CON-03882,DLR-07,VHL-024,20241121,4,8,Issue solved with minor delays
FDB-01368,CASE-03657,CON-04976,DLR-01,VHL-027,20230918,4,8,Issue solved with minor delays
FDB-01369,CASE-03662,CON-02839,DLR-08,VHL-017,20231027,4,7,Satisfied but communication could improve
FDB-01370,CASE-03664,CON-02028,DLR-10,VHL-028,20231103,3,7,Problem solved but took longer than expected
FDB-01371,CASE-03665,CON-00560,DLR-11,VHL-017,20240124,4,8,Issue solved with minor delays
FDB-01372,CASE-03666,CON-04778,DLR-10,VHL-040,20240518,5,10,Excellent support from the service team
FDB-01373,CASE-03669,CON-05366,DLR-01,VHL-009,20230202,3,7,Problem solved but took longer than expected
FDB-01374,CASE-03671,CON-04687,DLR-11,VHL-005,20240731,3,7,Service was acceptable
FDB-01375,CASE-03672,CON-03417,DLR-12,VHL-018,20240815,5,10,Quick resolution and good communication
FDB-01376,CASE-03673,CON-00299,DLR-11,VHL-023,20240311,4,8,Good overall service
FDB-01377,CASE-03674,CON-00440,DLR-01,VHL-016,20241130,4,9,Satisfied but communication could improve
FDB-01378,CASE-03681,CON-05598,DLR-02,VHL-022,20231021,5,9,Quick resolution and good communication
FDB-01379,CASE-03682,CON-01138,DLR-12,VHL-004,20230508,4,9,Satisfied but communication could improve
FDB-01380,CASE-03690,CON-04098,DLR-08,VHL-026,20230418,5,10,Excellent support from the service team
FDB-01381,CASE-03691,CON-05478,DLR-09,VHL-021,20241031,5,9,Excellent support from the service team
FDB-01382,CASE-03692,CON-05453,DLR-01,VHL-004,20230128,4,7,Satisfied but communication could improve
FDB-01383,CASE-03693,CON-03298,DLR-06,VHL-019,20241112,5,9,Quick resolution and good communication
FDB-01384,CASE-03697,CON-05765,DLR-07,VHL-023,20240216,4,7,Satisfied but communication could improve
FDB-01385,CASE-03701,CON-05070,DLR-01,VHL-012,20230806,5,9,Very smooth service experience
FDB-01386,CASE-03706,CON-04978,DLR-07,VHL-025,20231020,4,8,Satisfied but communication could improve
FDB-01387,CASE-03707,CON-04244,DLR-05,VHL-014,20240213,4,8,Issue solved with minor delays
FDB-01388,CASE-03709,CON-02683,DLR-04,VHL-010,20240915,5,10,Quick resolution and good communication
FDB-01389,CASE-03713,CON-02227,DLR-10,VHL-011,20241126,3,5,Service was acceptable
FDB-01390,CASE-03714,CON-05102,DLR-11,VHL-044,20240728,2,2,Issue was not resolved properly the first time
FDB-01391,CASE-03717,CON-02030,DLR-08,VHL-039,20231229,4,7,Good overall service
FDB-01392,CASE-03719,CON-00600,DLR-03,VHL-014,20230309,4,7,Issue solved with minor delays
FDB-01393,CASE-03723,CON-03793,DLR-12,VHL-006,20241231,4,8,Good overall service
FDB-01394,CASE-03725,CON-02495,DLR-12,VHL-032,20230817,3,5,Service was acceptable
FDB-01395,CASE-03726,CON-03954,DLR-01,VHL-009,20240205,4,7,Good overall service
FDB-01396,CASE-03727,CON-00080,DLR-12,VHL-034,20230624,4,9,Issue solved with minor delays
FDB-01397,CASE-03730,CON-03578,DLR-02,VHL-007,20230301,3,6,Problem solved but took longer than expected
FDB-01398,CASE-03731,CON-05568,DLR-07,VHL-032,20230430,4,7,Satisfied but communication could improve
FDB-01399,CASE-03733,CON-03625,DLR-03,VHL-028,20230707,5,9,Quick resolution and good communication
FDB-01400,CASE-03734,CON-05249,DLR-06,VHL-014,20240513,4,7,Good overall service
FDB-01401,CASE-03738,CON-00690,DLR-06,VHL-001,20230617,3,7,Average experience
FDB-01402,CASE-03740,CON-02095,DLR-02,VHL-013,20240629,4,7,Satisfied but communication could improve
FDB-01403,CASE-03744,CON-04950,DLR-12,VHL-043,20230211,5,10,Excellent support from the service team
FDB-01404,CASE-03747,CON-00775,DLR-10,VHL-010,20231222,3,7,Average experience
FDB-01405,CASE-03751,CON-05075,DLR-08,VHL-011,20230507,5,10,Very smooth service experience
FDB-01406,CASE-03753,CON-03147,DLR-09,VHL-020,20240316,4,7,Satisfied but communication could improve
FDB-01407,CASE-03757,CON-05645,DLR-04,VHL-017,20231015,3,6,Average experience
FDB-01408,CASE-03758,CON-02986,DLR-04,VHL-013,20230515,5,9,Quick resolution and good communication
FDB-01409,CASE-03763,CON-02648,DLR-12,VHL-014,20230702,4,8,Satisfied but communication could improve
FDB-01410,CASE-03764,CON-01965,DLR-02,VHL-024,20240218,4,8,Satisfied but communication could improve
FDB-01411,CASE-03765,CON-04660,DLR-05,VHL-031,20240119,5,10,Very smooth service experience
FDB-01412,CASE-03767,CON-05243,DLR-08,VHL-035,20230621,4,7,Satisfied but communication could improve
FDB-01413,CASE-03771,CON-00074,DLR-06,VHL-038,20231118,5,9,Quick resolution and good communication
FDB-01414,CASE-03772,CON-01534,DLR-05,VHL-004,20230102,4,7,Issue solved with minor delays
FDB-01415,CASE-03774,CON-03237,DLR-08,VHL-040,20230927,4,7,Satisfied but communication could improve
FDB-01416,CASE-03776,CON-02021,DLR-08,VHL-011,20231212,5,9,Excellent support from the service team
FDB-01417,CASE-03778,CON-04988,DLR-08,VHL-045,20230605,4,7,Satisfied but communication could improve
FDB-01418,CASE-03780,CON-04387,DLR-05,VHL-044,20230607,3,7,Average experience
FDB-01419,CASE-03781,CON-01093,DLR-07,VHL-002,20230620,5,10,Quick resolution and good communication
FDB-01420,CASE-03782,CON-01733,DLR-10,VHL-027,20240607,3,7,Problem solved but took longer than expected
FDB-01421,CASE-03783,CON-00467,DLR-03,VHL-006,20240906,4,8,Satisfied but communication could improve
FDB-01422,CASE-03792,CON-01056,DLR-12,VHL-006,20230905,5,10,Quick resolution and good communication
FDB-01423,CASE-03795,CON-00565,DLR-07,VHL-005,20230707,4,8,Good overall service
FDB-01424,CASE-03796,CON-01545,DLR-06,VHL-039,20231005,4,8,Satisfied but communication could improve
FDB-01425,CASE-03798,CON-02047,DLR-11,VHL-020,20230228,4,8,Good overall service
FDB-01426,CASE-03800,CON-04086,DLR-08,VHL-027,20241110,2,2,Needed multiple follow-ups to get help
FDB-01427,CASE-03801,CON-02448,DLR-06,VHL-023,20231005,5,10,Very smooth service experience
FDB-01428,CASE-03807,CON-04608,DLR-07,VHL-019,20241114,4,8,Satisfied but communication could improve
FDB-01429,CASE-03808,CON-01428,DLR-04,VHL-004,20240223,4,7,Satisfied but communication could improve
FDB-01430,CASE-03811,CON-02459,DLR-12,VHL-038,20241010,4,8,Good overall service
FDB-01431,CASE-03813,CON-04786,DLR-03,VHL-016,20240712,4,7,Issue solved with minor delays
FDB-01432,CASE-03814,CON-04060,DLR-09,VHL-025,20240916,5,9,Excellent support from the service team
FDB-01433,CASE-03816,CON-01872,DLR-10,VHL-044,20240628,3,6,Problem solved but took longer than expected
FDB-01434,CASE-03818,CON-03469,DLR-05,VHL-045,20240101,4,7,Good overall service
FDB-01435,CASE-03825,CON-02137,DLR-03,VHL-009,20241220,4,7,Issue solved with minor delays
FDB-01436,CASE-03831,CON-05589,DLR-04,VHL-030,20240918,4,7,Good overall service
FDB-01437,CASE-03832,CON-03386,DLR-04,VHL-001,20230418,4,7,Satisfied but communication could improve
FDB-01438,CASE-03836,CON-05657,DLR-09,VHL-033,20230223,4,8,Issue solved with minor delays
FDB-01439,CASE-03838,CON-00844,DLR-11,VHL-005,20241101,4,7,Good overall service
FDB-01440,CASE-03842,CON-02827,DLR-06,VHL-014,20230611,5,9,Quick resolution and good communication
FDB-01441,CASE-03843,CON-03672,DLR-03,VHL-045,20240622,5,10,Very smooth service experience
FDB-01442,CASE-03848,CON-01128,DLR-07,VHL-023,20230916,5,10,Excellent support from the service team
FDB-01443,CASE-03849,CON-02203,DLR-06,VHL-043,20240216,4,7,Satisfied but communication could improve
FDB-01444,CASE-03850,CON-01555,DLR-10,VHL-019,20240914,2,4,Service delay caused frustration
FDB-01445,CASE-03851,CON-00630,DLR-07,VHL-026,20240806,4,8,Issue solved with minor delays
FDB-01446,CASE-03855,CON-04037,DLR-12,VHL-034,20231023,3,5,Problem solved but took longer than expected
FDB-01447,CASE-03856,CON-04511,DLR-11,VHL-014,20230616,4,8,Good overall service
FDB-01448,CASE-03859,CON-03343,DLR-04,VHL-038,20230725,5,9,Excellent support from the service team
FDB-01449,CASE-03860,CON-00047,DLR-05,VHL-039,20230220,5,9,Excellent support from the service team
FDB-01450,CASE-03865,CON-01718,DLR-01,VHL-029,20241009,4,8,Satisfied but communication could improve
FDB-01451,CASE-03867,CON-01726,DLR-05,VHL-007,20240207,4,8,Satisfied but communication could improve
FDB-01452,CASE-03870,CON-02569,DLR-02,VHL-012,20240221,5,10,Quick resolution and good communication
FDB-01453,CASE-03871,CON-04570,DLR-03,VHL-016,20240708,3,6,Service was acceptable
FDB-01454,CASE-03878,CON-00484,DLR-01,VHL-015,20230405,5,10,Excellent support from the service team
FDB-01455,CASE-03886,CON-04985,DLR-09,VHL-001,20240630,3,6,Service was acceptable
FDB-01456,CASE-03887,CON-02622,DLR-03,VHL-032,20240527,3,5,Problem solved but took longer than expected
FDB-01457,CASE-03888,CON-04428,DLR-04,VHL-014,20230603,3,5,Service was acceptable
FDB-01458,CASE-03896,CON-01346,DLR-09,VHL-040,20230214,3,5,Average experience
FDB-01459,CASE-03897,CON-03296,DLR-04,VHL-023,20230103,5,10,Quick resolution and good communication
FDB-01460,CASE-03898,CON-02527,DLR-10,VHL-001,20230803,3,5,Average experience
FDB-01461,CASE-03899,CON-03578,DLR-09,VHL-038,20240827,4,8,Issue solved with minor delays
FDB-01462,CASE-03904,CON-05469,DLR-09,VHL-019,20240321,3,5,Average experience
FDB-01463,CASE-03905,CON-05570,DLR-12,VHL-015,20240915,4,8,Satisfied but communication could improve
FDB-01464,CASE-03908,CON-03397,DLR-01,VHL-025,20231107,4,8,Good overall service
FDB-01465,CASE-03909,CON-03623,DLR-11,VHL-007,20240303,4,9,Issue solved with minor delays
FDB-01466,CASE-03916,CON-01359,DLR-09,VHL-045,20241101,5,10,Excellent support from the service team
FDB-01467,CASE-03918,CON-00985,DLR-09,VHL-001,20240926,5,10,Excellent support from the service team
FDB-01468,CASE-03924,CON-00384,DLR-10,VHL-042,20240901,3,7,Average experience
FDB-01469,CASE-03927,CON-03969,DLR-08,VHL-008,20240519,4,8,Satisfied but communication could improve
FDB-01470,CASE-03930,CON-00849,DLR-08,VHL-017,20241005,4,8,Good overall service
FDB-01471,CASE-03931,CON-05558,DLR-03,VHL-035,20230421,5,9,Quick resolution and good communication
FDB-01472,CASE-03933,CON-00421,DLR-05,VHL-036,20231102,4,8,Issue solved with minor delays
FDB-01473,CASE-03936,CON-04276,DLR-07,VHL-003,20240524,4,8,Issue solved with minor delays
FDB-01474,CASE-03941,CON-04756,DLR-07,VHL-035,20231209,4,8,Issue solved with minor delays
FDB-01475,CASE-03942,CON-05120,DLR-06,VHL-028,20241209,4,9,Satisfied but communication could improve
FDB-01476,CASE-03943,CON-05409,DLR-11,VHL-033,20230315,5,10,Very smooth service experience
FDB-01477,CASE-03946,CON-00547,DLR-03,VHL-036,20231214,4,8,Issue solved with minor delays
FDB-01478,CASE-03952,CON-04975,DLR-01,VHL-029,20231102,4,8,Good overall service
FDB-01479,CASE-03956,CON-05742,DLR-02,VHL-004,20240430,4,7,Good overall service
FDB-01480,CASE-03957,CON-00987,DLR-08,VHL-030,20231107,4,9,Good overall service
FDB-01481,CASE-03962,CON-03784,DLR-12,VHL-027,20230311,3,5,Average experience
FDB-01482,CASE-03966,CON-00242,DLR-04,VHL-017,20241023,4,8,Satisfied but communication could improve
FDB-01483,CASE-03967,CON-03145,DLR-01,VHL-028,20240712,5,10,Very smooth service experience
FDB-01484,CASE-03975,CON-00716,DLR-02,VHL-024,20240428,3,5,Average experience
FDB-01485,CASE-03977,CON-04342,DLR-05,VHL-022,20230530,3,6,Service was acceptable
FDB-01486,CASE-03978,CON-02272,DLR-02,VHL-026,20230716,5,9,Excellent support from the service team
FDB-01487,CASE-03979,CON-01045,DLR-03,VHL-010,20230829,3,6,Average experience
FDB-01488,CASE-03980,CON-02210,DLR-01,VHL-007,20230306,3,6,Service was acceptable
FDB-01489,CASE-03985,CON-02778,DLR-12,VHL-004,20230319,3,6,Service was acceptable
FDB-01490,CASE-03986,CON-00312,DLR-10,VHL-038,20240807,5,9,Excellent support from the service team
FDB-01491,CASE-03989,CON-05095,DLR-08,VHL-018,20230423,4,8,Good overall service
FDB-01492,CASE-03994,CON-01853,DLR-03,VHL-009,20240801,5,9,Excellent support from the service team
FDB-01493,CASE-03999,CON-01164,DLR-10,VHL-027,20230928,4,8,Good overall service
FDB-01494,CASE-04000,CON-02084,DLR-06,VHL-015,20230507,4,8,Satisfied but communication could improve
FDB-01495,CASE-04001,CON-00269,DLR-08,VHL-036,20230902,3,5,Problem solved but took longer than expected
FDB-01496,CASE-04002,CON-05554,DLR-08,VHL-006,20240919,5,10,Very smooth service experience
FDB-01497,CASE-04004,CON-00252,DLR-10,VHL-005,20240521,4,9,Issue solved with minor delays
FDB-01498,CASE-04007,CON-03230,DLR-09,VHL-012,20231208,5,9,Quick resolution and good communication
FDB-01499,CASE-04008,CON-01544,DLR-11,VHL-015,20240704,5,10,Very smooth service experience
FDB-01500,CASE-04010,CON-04270,DLR-02,VHL-043,20230504,5,9,Quick resolution and good communication
FDB-01501,CASE-04012,CON-00130,DLR-05,VHL-012,20240827,5,9,Very smooth service experience
FDB-01502,CASE-04013,CON-03019,DLR-09,VHL-016,20241005,4,9,Good overall service
FDB-01503,CASE-04016,CON-05444,DLR-08,VHL-034,20231119,4,8,Issue solved with minor delays
FDB-01504,CASE-04017,CON-04704,DLR-02,VHL-015,20240702,4,8,Issue solved with minor delays
FDB-01505,CASE-04020,CON-04610,DLR-06,VHL-019,20240228,4,7,Issue solved with minor delays
FDB-01506,CASE-04022,CON-03410,DLR-07,VHL-043,20240107,4,7,Good overall service
FDB-01507,CASE-04023,CON-05729,DLR-01,VHL-037,20240923,5,10,Quick resolution and good communication
FDB-01508,CASE-04030,CON-05410,DLR-07,VHL-006,20230120,5,9,Excellent support from the service team
FDB-01509,CASE-04031,CON-05477,DLR-10,VHL-032,20241216,3,7,Service was acceptable
FDB-01510,CASE-04036,CON-00723,DLR-11,VHL-025,20230219,5,10,Quick resolution and good communication
FDB-01511,CASE-04038,CON-04958,DLR-02,VHL-041,20240225,4,7,Satisfied but communication could improve
FDB-01512,CASE-04040,CON-00455,DLR-12,VHL-042,20241205,4,7,Good overall service
FDB-01513,CASE-04043,CON-04791,DLR-09,VHL-038,20230921,2,3,Service delay caused frustration
FDB-01514,CASE-04044,CON-02668,DLR-10,VHL-007,20231007,3,7,Service was acceptable
FDB-01515,CASE-04049,CON-04017,DLR-06,VHL-036,20240516,4,8,Issue solved with minor delays
FDB-01516,CASE-04051,CON-02874,DLR-06,VHL-013,20240107,3,7,Service was acceptable
FDB-01517,CASE-04054,CON-00210,DLR-05,VHL-023,20231019,5,9,Very smooth service experience
FDB-01518,CASE-04055,CON-05575,DLR-11,VHL-036,20230104,3,5,Service was acceptable
FDB-01519,CASE-04057,CON-02461,DLR-04,VHL-015,20230623,4,9,Issue solved with minor delays
FDB-01520,CASE-04058,CON-05673,DLR-03,VHL-010,20240227,5,9,Excellent support from the service team
FDB-01521,CASE-04061,CON-00623,DLR-03,VHL-039,20240213,5,10,Very smooth service experience
FDB-01522,CASE-04062,CON-04757,DLR-09,VHL-021,20230113,4,7,Issue solved with minor delays
FDB-01523,CASE-04063,CON-05030,DLR-06,VHL-014,20231010,4,7,Satisfied but communication could improve
FDB-01524,CASE-04067,CON-04492,DLR-10,VHL-006,20230218,4,9,Good overall service
FDB-01525,CASE-04070,CON-03349,DLR-03,VHL-019,20230716,4,7,Issue solved with minor delays
FDB-01526,CASE-04073,CON-04015,DLR-01,VHL-034,20240306,5,10,Excellent support from the service team
FDB-01527,CASE-04074,CON-01560,DLR-12,VHL-031,20230416,5,9,Very smooth service experience
FDB-01528,CASE-04076,CON-00453,DLR-06,VHL-001,20230821,5,9,Excellent support from the service team
FDB-01529,CASE-04081,CON-04103,DLR-09,VHL-043,20240502,4,9,Satisfied but communication could improve
FDB-01530,CASE-04088,CON-03469,DLR-09,VHL-008,20240718,3,7,Service was acceptable
FDB-01531,CASE-04089,CON-02915,DLR-06,VHL-037,20231218,3,6,Service was acceptable
FDB-01532,CASE-04090,CON-05482,DLR-12,VHL-041,20230102,3,7,Problem solved but took longer than expected
FDB-01533,CASE-04091,CON-05333,DLR-12,VHL-035,20230824,4,7,Good overall service
FDB-01534,CASE-04094,CON-00958,DLR-10,VHL-016,20240709,4,9,Good overall service
FDB-01535,CASE-04099,CON-02494,DLR-03,VHL-011,20230727,4,7,Issue solved with minor delays
FDB-01536,CASE-04104,CON-00603,DLR-08,VHL-014,20240102,3,5,Problem solved but took longer than expected
FDB-01537,CASE-04108,CON-04082,DLR-10,VHL-023,20240722,4,8,Issue solved with minor delays
FDB-01538,CASE-04109,CON-05054,DLR-11,VHL-033,20240402,4,8,Issue solved with minor delays
FDB-01539,CASE-04113,CON-04569,DLR-04,VHL-030,20241006,2,3,Service delay caused frustration
FDB-01540,CASE-04120,CON-01240,DLR-08,VHL-005,20231115,3,6,Average experience
FDB-01541,CASE-04123,CON-04403,DLR-05,VHL-025,20240226,4,7,Issue solved with minor delays
FDB-01542,CASE-04126,CON-05294,DLR-07,VHL-029,20231022,5,9,Very smooth service experience
FDB-01543,CASE-04130,CON-02262,DLR-02,VHL-023,20230519,4,8,Satisfied but communication could improve
FDB-01544,CASE-04132,CON-03254,DLR-01,VHL-019,20231004,2,3,Issue was not resolved properly the first time
FDB-01545,CASE-04134,CON-00814,DLR-07,VHL-042,20241128,4,8,Issue solved with minor delays
FDB-01546,CASE-04135,CON-05027,DLR-06,VHL-031,20230123,4,7,Issue solved with minor delays
FDB-01547,CASE-04136,CON-03913,DLR-10,VHL-040,20230211,4,8,Satisfied but communication could improve
FDB-01548,CASE-04137,CON-03431,DLR-09,VHL-014,20230204,3,6,Problem solved but took longer than expected
FDB-01549,CASE-04141,CON-01408,DLR-09,VHL-040,20240606,5,10,Very smooth service experience
FDB-01550,CASE-04142,CON-01108,DLR-04,VHL-012,20240723,4,7,Satisfied but communication could improve
FDB-01551,CASE-04143,CON-02039,DLR-11,VHL-044,20230728,4,8,Issue solved with minor delays
FDB-01552,CASE-04145,CON-02209,DLR-10,VHL-012,20240814,3,5,Average experience
FDB-01553,CASE-04152,CON-04504,DLR-05,VHL-004,20231005,4,8,Satisfied but communication could improve
FDB-01554,CASE-04153,CON-00379,DLR-08,VHL-017,20230728,4,8,Satisfied but communication could improve
FDB-01555,CASE-04156,CON-05772,DLR-01,VHL-010,20230621,3,5,Average experience
FDB-01556,CASE-04157,CON-03469,DLR-07,VHL-021,20230207,3,5,Average experience
FDB-01557,CASE-04159,CON-05687,DLR-10,VHL-032,20240517,3,6,Service was acceptable
FDB-01558,CASE-04160,CON-04873,DLR-10,VHL-034,20241025,4,8,Satisfied but communication could improve
FDB-01559,CASE-04161,CON-00547,DLR-02,VHL-006,20240925,5,9,Quick resolution and good communication
FDB-01560,CASE-04162,CON-01777,DLR-07,VHL-029,20241006,4,8,Good overall service
FDB-01561,CASE-04163,CON-00005,DLR-02,VHL-037,20240604,4,7,Satisfied but communication could improve
FDB-01562,CASE-04166,CON-04280,DLR-02,VHL-043,20230614,4,8,Good overall service
FDB-01563,CASE-04167,CON-03457,DLR-07,VHL-023,20231213,3,6,Problem solved but took longer than expected
FDB-01564,CASE-04168,CON-00469,DLR-03,VHL-026,20230814,4,7,Satisfied but communication could improve
FDB-01565,CASE-04176,CON-04451,DLR-01,VHL-032,20240706,5,9,Excellent support from the service team
FDB-01566,CASE-04185,CON-03124,DLR-12,VHL-041,20230715,3,5,Service was acceptable
FDB-01567,CASE-04192,CON-03731,DLR-11,VHL-033,20230319,4,7,Good overall service
FDB-01568,CASE-04194,CON-04485,DLR-12,VHL-044,20230916,5,10,Excellent support from the service team
FDB-01569,CASE-04196,CON-04776,DLR-02,VHL-009,20240511,3,6,Service was acceptable
FDB-01570,CASE-04198,CON-00849,DLR-09,VHL-019,20240221,4,7,Satisfied but communication could improve
FDB-01571,CASE-04203,CON-04581,DLR-10,VHL-035,20230714,5,10,Very smooth service experience
FDB-01572,CASE-04205,CON-02528,DLR-06,VHL-021,20230807,2,4,Service delay caused frustration
FDB-01573,CASE-04206,CON-04160,DLR-06,VHL-042,20241103,4,7,Satisfied but communication could improve
FDB-01574,CASE-04211,CON-03529,DLR-10,VHL-005,20230310,2,4,Issue was not resolved properly the first time
FDB-01575,CASE-04213,CON-04688,DLR-04,VHL-032,20240718,4,8,Good overall service
FDB-01576,CASE-04216,CON-01102,DLR-07,VHL-022,20230209,4,7,Issue solved with minor delays
FDB-01577,CASE-04217,CON-00981,DLR-10,VHL-041,20241116,3,5,Service was acceptable
FDB-01578,CASE-04218,CON-00186,DLR-11,VHL-039,20231213,5,9,Quick resolution and good communication
