lead_id,created_date_key,dealer_id,contact_id,lead_source,lead_status,vehicle_interest,assigned_to_rep,first_response_hours,is_converted,converted_date_key,opportunity_id,lost_reason,age_at_close_days,region
LD-02329,20230203,DLR-11,CON-04432,Web Form,Working,VHL-036,REP-14,11.28,False,,,,4,West
LD-02330,20241007,DLR-07,CON-03217,Web Form,Lost,VHL-029,REP-08,11.9,False,,,No Response,58,East
LD-02331,20240504,DLR-08,CON-02737,Phone Inbound,Qualified,VHL-037,REP-18,0.21,False,,,,10,East
LD-02332,20240918,DLR-02,CON-01401,Campaign,Qualified,VHL-038,REP-24,23.28,False,,,,5,North
LD-02333,20231014,DLR-04,CON-03434,Web Form,Lost,VHL-043,REP-06,2.43,False,,,No Response,24,South
LD-02334,20230916,DLR-05,CON-03785,Web Form,New,VHL-030,REP-01,7.07,False,,,,29,South
LD-02335,20231120,DLR-06,CON-01328,Web Form,New,VHL-015,REP-23,12.06,False,,,,6,South
LD-02336,20231110,DLR-02,CON-05301,Phone Inbound,New,VHL-039,REP-24,0.34,False,,,,29,North
LD-02337,20241025,DLR-09,CON-04693,Campaign,Converted,VHL-032,REP-24,29.01,True,20241025.0,OPP-00018,,24,East
LD-02338,20240218,DLR-02,CON-04122,Walk-in,Working,VHL-028,REP-07,0.51,False,,,,17,North
LD-02339,20230301,DLR-06,CON-04662,Referral,Working,VHL-030,REP-23,3.01,False,,,,22,South
LD-02340,20230309,DLR-01,CON-00413,Walk-in,Converted,VHL-022,REP-08,0.3,True,20230309.0,OPP-03672,,45,North
LD-02341,20240315,DLR-09,CON-03076,Web Form,Qualified,VHL-039,REP-05,11.3,False,,,,28,East
LD-02342,20230430,DLR-06,CON-02548,Walk-in,Converted,VHL-004,REP-22,0.63,True,20230430.0,OPP-01342,,33,South
LD-02343,20230406,DLR-08,CON-01332,Campaign,Working,VHL-001,REP-02,28.92,False,,,,9,East
LD-02344,20240128,DLR-04,CON-01109,Referral,Converted,VHL-043,REP-05,2.21,True,20240128.0,OPP-00892,,6,South
LD-02345,20230716,DLR-05,CON-05365,Walk-in,Converted,VHL-014,REP-24,0.1,True,20230716.0,OPP-04234,,34,South
LD-02346,20240624,DLR-06,CON-04730,Web Form,New,VHL-039,REP-23,12.89,False,,,,4,South
LD-02347,20240615,DLR-03,CON-00296,Campaign,Working,VHL-041,REP-07,19.21,False,,,,22,North
LD-02348,20240517,DLR-03,CON-01070,Web Form,Lost,VHL-029,REP-16,5.05,False,,,No Budget,7,North
LD-02349,20230622,DLR-01,CON-01071,Campaign,Lost,VHL-033,REP-03,30.93,False,,,Price,26,North
LD-02350,20230518,DLR-01,CON-02822,Referral,Qualified,VHL-039,REP-08,2.41,False,,,,14,North
LD-02351,20230918,DLR-02,CON-05007,Social Media,New,VHL-035,REP-08,48.72,False,,,,0,North
LD-02352,20240415,DLR-02,CON-03406,Phone Inbound,New,VHL-044,REP-22,0.34,False,,,,9,North
LD-02353,20231002,DLR-03,CON-04769,Referral,Converted,VHL-034,REP-07,4.03,True,20231002.0,OPP-02549,,2,North
LD-02354,20230706,DLR-12,CON-04434,Campaign,Working,VHL-018,REP-03,10.34,False,,,,4,West
LD-02355,20240220,DLR-04,CON-00971,Campaign,Converted,VHL-027,REP-16,36.12,True,20240220.0,OPP-04321,,4,South
LD-02356,20230925,DLR-06,CON-03422,Walk-in,Lost,VHL-026,REP-15,0.58,False,,,Price,15,South
LD-02357,20240520,DLR-02,CON-04673,Social Media,New,VHL-033,REP-13,31.57,False,,,,18,North
LD-02358,20230723,DLR-05,CON-02462,Campaign,Qualified,VHL-042,REP-02,25.43,False,,,,6,South
LD-02359,20240509,DLR-04,CON-01841,Referral,Converted,VHL-037,REP-14,0.34,True,20240509.0,OPP-03097,,20,South
LD-02360,20240412,DLR-08,CON-01555,Walk-in,Converted,VHL-009,REP-06,0.62,True,20240412.0,OPP-01624,,28,East
LD-02361,20241004,DLR-05,CON-01204,Web Form,Lost,VHL-017,REP-07,4.38,False,,,Bought Elsewhere,48,South
LD-02362,20230910,DLR-12,CON-02627,Referral,Converted,VHL-018,REP-22,0.97,True,20230910.0,OPP-01741,,44,West
LD-02363,20240112,DLR-01,CON-04373,Walk-in,Lost,VHL-032,REP-20,0.1,False,,,No Budget,60,North
LD-02364,20231023,DLR-12,CON-02549,Referral,Lost,VHL-006,REP-22,4.67,False,,,Bought Elsewhere,13,West
LD-02365,20240214,DLR-03,CON-02308,Campaign,Lost,VHL-030,REP-06,17.71,False,,,No Response,16,North
LD-02366,20230608,DLR-04,CON-00285,Web Form,Converted,VHL-045,REP-08,14.63,True,20230608.0,OPP-01545,,24,South
LD-02367,20240912,DLR-07,CON-00230,Walk-in,Converted,VHL-024,REP-24,0.34,True,20240912.0,OPP-01417,,30,East
LD-02368,20240716,DLR-12,CON-04618,Walk-in,Converted,VHL-044,REP-09,0.1,True,20240716.0,OPP-02981,,30,West
LD-02369,20231019,DLR-12,CON-02198,Campaign,Working,VHL-041,REP-11,12.83,False,,,,7,West
LD-02370,20231114,DLR-05,CON-03220,Walk-in,Qualified,VHL-025,REP-24,0.87,False,,,,30,South
LD-02371,20240808,DLR-05,CON-01037,Walk-in,Converted,VHL-006,REP-06,0.45,True,20240808.0,OPP-03427,,24,South
LD-02372,20230117,DLR-01,CON-04692,Referral,Working,VHL-022,REP-20,2.18,False,,,,2,North
LD-02373,20240816,DLR-07,CON-04882,Web Form,Working,VHL-010,REP-11,9.14,False,,,,12,East
LD-02374,20231016,DLR-03,CON-00925,Campaign,Lost,VHL-016,REP-01,29.02,False,,,No Response,24,North
LD-02375,20240715,DLR-02,CON-02177,Referral,Converted,VHL-012,REP-13,4.68,True,20240715.0,OPP-04096,,19,North
LD-02376,20230208,DLR-05,CON-05331,Referral,Converted,VHL-035,REP-19,5.17,True,20230208.0,OPP-01725,,11,South
LD-02377,20241117,DLR-05,CON-02595,Campaign,New,VHL-020,REP-07,20.4,False,,,,18,South
LD-02378,20231027,DLR-08,CON-01852,Referral,New,VHL-007,REP-22,1.01,False,,,,20,East
LD-02379,20240510,DLR-09,CON-02919,Web Form,New,VHL-011,REP-05,6.85,False,,,,23,East
LD-02380,20240206,DLR-09,CON-02301,Web Form,Lost,VHL-021,REP-06,9.54,False,,,No Budget,48,East
LD-02381,20241015,DLR-09,CON-03774,Walk-in,Lost,VHL-017,REP-09,0.21,False,,,No Budget,4,East
LD-02382,20230320,DLR-03,CON-05310,Web Form,Working,VHL-044,REP-01,4.67,False,,,,10,North
LD-02383,20240930,DLR-04,CON-03644,Campaign,Qualified,VHL-030,REP-15,27.44,False,,,,21,South
LD-02384,20230826,DLR-08,CON-00028,Web Form,Lost,VHL-008,REP-09,8.31,False,,,No Response,49,East
LD-02385,20240330,DLR-03,CON-03599,Walk-in,Converted,VHL-035,REP-03,0.51,True,20240330.0,OPP-00931,,24,North
LD-02386,20230828,DLR-01,CON-00298,Walk-in,Converted,VHL-002,REP-05,0.27,True,20230828.0,OPP-02475,,44,North
LD-02387,20230504,DLR-05,CON-01527,Web Form,Lost,VHL-021,REP-15,7.58,False,,,No Response,2,South
LD-02388,20240315,DLR-10,CON-05672,Web Form,Qualified,VHL-008,REP-07,4.8,False,,,,20,West
LD-02389,20240515,DLR-03,CON-00288,Walk-in,Converted,VHL-013,REP-04,0.77,True,20240515.0,OPP-00857,,40,North
LD-02390,20230911,DLR-09,CON-03202,Referral,Converted,VHL-012,REP-24,4.55,True,20230911.0,OPP-00223,,42,East
LD-02391,20230510,DLR-08,CON-02017,Campaign,Lost,VHL-023,REP-05,5.54,False,,,No Response,58,East
LD-02392,20240920,DLR-04,CON-01216,Referral,Lost,VHL-011,REP-05,1.61,False,,,Bought Elsewhere,45,South
LD-02393,20240322,DLR-10,CON-04981,Social Media,Lost,VHL-012,REP-01,18.04,False,,,No Budget,54,West
LD-02394,20241013,DLR-06,CON-01848,Campaign,New,VHL-009,REP-08,17.5,False,,,,11,South
LD-02395,20241210,DLR-02,CON-00402,Walk-in,Converted,VHL-036,REP-15,0.47,True,20241210.0,OPP-03576,,12,North
LD-02396,20231010,DLR-02,CON-04143,Walk-in,Converted,VHL-011,REP-07,0.1,True,20231010.0,OPP-04296,,7,North
LD-02397,20230111,DLR-07,CON-00818,Web Form,Lost,VHL-023,REP-21,4.81,False,,,No Budget,58,East
LD-02398,20241203,DLR-11,CON-01499,Referral,Lost,VHL-006,REP-16,1.49,False,,,Bought Elsewhere,46,West
LD-02399,20240705,DLR-05,CON-03298,Walk-in,Converted,VHL-031,REP-07,0.56,True,20240705.0,OPP-03639,,17,South
LD-02400,20230331,DLR-04,CON-05660,Web Form,Lost,VHL-010,REP-05,8.78,False,,,Price,41,South
LD-02401,20230316,DLR-05,CON-01262,Referral,Lost,VHL-023,REP-18,1.92,False,,,No Budget,46,South
LD-02402,20240817,DLR-11,CON-01509,Phone Inbound,Working,VHL-012,REP-24,0.28,False,,,,12,West
LD-02403,20230508,DLR-06,CON-01730,Social Media,Converted,VHL-024,REP-21,29.44,True,20230508.0,OPP-00171,,25,South
LD-02404,20230621,DLR-12,CON-03923,Social Media,New,VHL-016,REP-03,32.74,False,,,,1,West
LD-02405,20230712,DLR-08,CON-02260,Referral,Converted,VHL-007,REP-08,5.51,True,20230712.0,OPP-00189,,43,East
LD-02406,20230817,DLR-05,CON-01000,Campaign,New,VHL-042,REP-18,37.4,False,,,,21,South
LD-02407,20230222,DLR-03,CON-03288,Campaign,Working,VHL-043,REP-02,11.0,False,,,,12,North
LD-02408,20230611,DLR-08,CON-05381,Campaign,Converted,VHL-024,REP-13,32.3,True,20230611.0,OPP-01607,,18,East
LD-02409,20240725,DLR-06,CON-02060,Web Form,Lost,VHL-037,REP-03,11.75,False,,,No Budget,24,South
LD-02410,20230304,DLR-05,CON-00590,Phone Inbound,Lost,VHL-005,REP-19,0.1,False,,,Bought Elsewhere,18,South
LD-02411,20230113,DLR-02,CON-04721,Social Media,Qualified,VHL-025,REP-19,45.83,False,,,,14,North
LD-02412,20240204,DLR-03,CON-00494,Walk-in,New,VHL-031,REP-01,0.96,False,,,,5,North
LD-02413,20231112,DLR-01,CON-00583,Web Form,New,VHL-040,REP-21,4.01,False,,,,21,North
LD-02414,20230306,DLR-04,CON-04683,Web Form,Lost,VHL-016,REP-23,4.83,False,,,Price,35,South
LD-02415,20240219,DLR-01,CON-04640,Walk-in,Converted,VHL-034,REP-16,0.81,True,20240219.0,OPP-02995,,11,North
LD-02416,20231106,DLR-04,CON-00655,Social Media,Lost,VHL-039,REP-06,39.26,False,,,No Budget,2,South
LD-02417,20231202,DLR-10,CON-04346,Web Form,Qualified,VHL-035,REP-20,10.71,False,,,,11,West
LD-02418,20230617,DLR-04,CON-05169,Referral,Lost,VHL-044,REP-19,3.51,False,,,Bought Elsewhere,8,South
LD-02419,20240314,DLR-07,CON-02694,Referral,Converted,VHL-020,REP-07,3.59,True,20240314.0,OPP-02500,,33,East
LD-02420,20240429,DLR-11,CON-02744,Campaign,New,VHL-012,REP-08,10.74,False,,,,3,West
LD-02421,20240304,DLR-01,CON-02860,Walk-in,Converted,VHL-032,REP-13,0.81,True,20240304.0,OPP-02295,,19,North
LD-02422,20240216,DLR-05,CON-03932,Walk-in,Converted,VHL-001,REP-23,0.85,True,20240216.0,OPP-01717,,9,South
LD-02423,20231102,DLR-07,CON-02509,Walk-in,Qualified,VHL-020,REP-18,0.43,False,,,,12,East
LD-02424,20230730,DLR-08,CON-02536,Walk-in,Working,VHL-006,REP-14,0.49,False,,,,11,East
LD-02425,20231106,DLR-05,CON-02709,Phone Inbound,Working,VHL-003,REP-01,0.1,False,,,,22,South
LD-02426,20230604,DLR-10,CON-03164,Web Form,Working,VHL-018,REP-19,10.56,False,,,,14,West
LD-02427,20231117,DLR-11,CON-04633,Web Form,Converted,VHL-042,REP-12,10.79,True,20231117.0,OPP-02243,,45,West
LD-02428,20231003,DLR-01,CON-05692,Web Form,New,VHL-024,REP-19,8.25,False,,,,11,North
LD-02429,20230914,DLR-03,CON-03791,Web Form,Working,VHL-027,REP-22,13.0,False,,,,2,North
LD-02430,20240916,DLR-09,CON-05086,Referral,Lost,VHL-036,REP-19,2.5,False,,,Bought Elsewhere,19,East
LD-02431,20231028,DLR-05,CON-02707,Walk-in,Working,VHL-017,REP-10,0.67,False,,,,8,South
LD-02432,20240721,DLR-05,CON-05014,Campaign,Lost,VHL-008,REP-13,13.8,False,,,No Response,39,South
LD-02433,20230621,DLR-05,CON-02260,Referral,Converted,VHL-038,REP-15,2.96,True,20230621.0,OPP-04005,,37,South
LD-02434,20241003,DLR-05,CON-00141,Social Media,Lost,VHL-034,REP-22,33.91,False,,,No Response,15,South
LD-02435,20230204,DLR-07,CON-01052,Web Form,Lost,VHL-039,REP-24,9.4,False,,,Other,43,East
LD-02436,20240819,DLR-09,CON-04773,Referral,Converted,VHL-018,REP-04,2.45,True,20240819.0,OPP-02615,,7,East
LD-02437,20241206,DLR-10,CON-03650,Phone Inbound,New,VHL-009,REP-02,0.23,False,,,,15,West
LD-02438,20240704,DLR-05,CON-04249,Walk-in,Converted,VHL-023,REP-07,0.75,True,20240704.0,OPP-04174,,27,South
LD-02439,20230927,DLR-10,CON-01081,Walk-in,Converted,VHL-009,REP-02,0.37,True,20230927.0,OPP-02537,,3,West
LD-02440,20230803,DLR-05,CON-03126,Walk-in,Working,VHL-005,REP-05,0.1,False,,,,1,South
LD-02441,20240825,DLR-12,CON-02915,Web Form,Working,VHL-007,REP-05,15.5,False,,,,27,West
LD-02442,20231202,DLR-06,CON-04332,Campaign,Qualified,VHL-039,REP-13,37.81,False,,,,20,South
LD-02443,20240503,DLR-01,CON-04550,Walk-in,Lost,VHL-028,REP-03,0.11,False,,,Other,17,North
LD-02444,20240524,DLR-04,CON-02125,Walk-in,Converted,VHL-045,REP-11,0.71,True,20240524.0,OPP-01749,,15,South
LD-02445,20230303,DLR-09,CON-04512,Web Form,Working,VHL-024,REP-02,6.49,False,,,,5,East
LD-02446,20230513,DLR-11,CON-01112,Walk-in,Converted,VHL-003,REP-08,0.58,True,20230513.0,OPP-03633,,30,West
LD-02447,20230727,DLR-04,CON-05375,Web Form,Lost,VHL-007,REP-01,9.68,False,,,No Budget,27,South
LD-02448,20240104,DLR-11,CON-03247,Referral,Converted,VHL-035,REP-01,2.65,True,20240104.0,OPP-01455,,42,West
LD-02449,20230816,DLR-03,CON-04662,Referral,Lost,VHL-018,REP-13,1.82,False,,,Price,52,North
LD-02450,20240416,DLR-08,CON-03590,Referral,Working,VHL-019,REP-03,1.96,False,,,,1,East
LD-02451,20230804,DLR-01,CON-01272,Campaign,Lost,VHL-015,REP-18,14.84,False,,,Other,11,North
LD-02452,20230423,DLR-05,CON-03459,Walk-in,Converted,VHL-026,REP-11,0.25,True,20230423.0,OPP-01744,,22,South
LD-02453,20240611,DLR-03,CON-01630,Campaign,Working,VHL-013,REP-05,23.33,False,,,,25,North
LD-02454,20230614,DLR-03,CON-02705,Web Form,Working,VHL-026,REP-19,5.64,False,,,,28,North
LD-02455,20230108,DLR-04,CON-02078,Web Form,Lost,VHL-027,REP-15,11.23,False,,,No Response,58,South
LD-02456,20231107,DLR-01,CON-03585,Walk-in,Lost,VHL-028,REP-05,0.95,False,,,Bought Elsewhere,53,North
LD-02457,20230817,DLR-01,CON-01422,Social Media,New,VHL-018,REP-21,29.04,False,,,,30,North
LD-02458,20241020,DLR-12,CON-04766,Social Media,Working,VHL-036,REP-09,38.87,False,,,,0,West
LD-02459,20230601,DLR-03,CON-00383,Campaign,New,VHL-009,REP-18,29.0,False,,,,25,North
LD-02460,20240301,DLR-01,CON-00745,Campaign,Working,VHL-030,REP-23,28.72,False,,,,25,North
LD-02461,20230401,DLR-06,CON-00480,Web Form,Lost,VHL-029,REP-24,8.8,False,,,No Budget,35,South
LD-02462,20231203,DLR-02,CON-03902,Campaign,Working,VHL-042,REP-21,31.43,False,,,,8,North
LD-02463,20231028,DLR-10,CON-01499,Referral,Converted,VHL-017,REP-02,3.72,True,20231028.0,OPP-02155,,41,West
LD-02464,20240131,DLR-08,CON-01263,Walk-in,Working,VHL-044,REP-16,0.13,False,,,,27,East
LD-02465,20241109,DLR-06,CON-04906,Web Form,Working,VHL-003,REP-19,11.98,False,,,,12,South
LD-02466,20240702,DLR-05,CON-04155,Web Form,Lost,VHL-010,REP-08,12.05,False,,,Price,50,South
LD-02467,20241116,DLR-02,CON-01065,Campaign,New,VHL-006,REP-03,16.37,False,,,,14,North
LD-02468,20241205,DLR-12,CON-02840,Web Form,Lost,VHL-045,REP-18,8.65,False,,,No Budget,43,West
LD-02469,20241029,DLR-02,CON-03723,Phone Inbound,Converted,VHL-004,REP-16,0.35,True,20241029.0,OPP-00287,,3,North
LD-02470,20240730,DLR-10,CON-01238,Social Media,Lost,VHL-023,REP-04,33.49,False,,,No Response,23,West
LD-02471,20230504,DLR-02,CON-04047,Web Form,Converted,VHL-007,REP-06,12.79,True,20230504.0,OPP-00752,,32,North
LD-02472,20241120,DLR-04,CON-01805,Campaign,New,VHL-036,REP-15,47.64,False,,,,27,South
LD-02473,20230724,DLR-07,CON-01444,Web Form,Lost,VHL-025,REP-22,5.36,False,,,No Budget,42,East
LD-02474,20231005,DLR-04,CON-00013,Phone Inbound,Working,VHL-045,REP-18,0.1,False,,,,9,South
LD-02475,20230728,DLR-01,CON-02497,Walk-in,Converted,VHL-033,REP-17,0.59,True,20230728.0,OPP-01516,,39,North
LD-02476,20240229,DLR-05,CON-03807,Web Form,Converted,VHL-002,REP-06,11.39,True,20240229.0,OPP-03527,,24,South
LD-02477,20240321,DLR-09,CON-05607,Walk-in,Lost,VHL-023,REP-03,0.43,False,,,Price,44,East
LD-02478,20231122,DLR-12,CON-01489,Web Form,Working,VHL-026,REP-14,14.31,False,,,,30,West
LD-02479,20241001,DLR-07,CON-01911,Campaign,Qualified,VHL-018,REP-06,10.61,False,,,,10,East
LD-02480,20240728,DLR-06,CON-04647,Web Form,Lost,VHL-010,REP-01,11.27,False,,,No Response,6,South
LD-02481,20230408,DLR-01,CON-05359,Referral,Working,VHL-024,REP-19,2.09,False,,,,18,North
LD-02482,20230722,DLR-07,CON-01789,Web Form,Working,VHL-003,REP-05,15.38,False,,,,21,East
LD-02483,20240521,DLR-07,CON-02002,Walk-in,Working,VHL-030,REP-22,1.1,False,,,,13,East
LD-02484,20230430,DLR-05,CON-05441,Referral,New,VHL-012,REP-02,1.85,False,,,,21,South
LD-02485,20230703,DLR-11,CON-05479,Walk-in,Converted,VHL-036,REP-11,0.34,True,20230703.0,OPP-04450,,14,West
LD-02486,20240606,DLR-09,CON-00332,Web Form,Lost,VHL-003,REP-09,11.94,False,,,No Response,55,East
LD-02487,20230419,DLR-02,CON-01449,Campaign,Working,VHL-010,REP-04,20.13,False,,,,2,North
LD-02488,20230928,DLR-11,CON-00923,Web Form,Converted,VHL-024,REP-18,8.32,True,20230928.0,OPP-01048,,28,West
LD-02489,20240202,DLR-07,CON-02441,Walk-in,New,VHL-001,REP-04,0.51,False,,,,10,East
LD-02490,20230705,DLR-07,CON-02534,Walk-in,Lost,VHL-020,REP-05,0.1,False,,,Price,25,East
LD-02491,20230504,DLR-08,CON-03623,Social Media,Lost,VHL-041,REP-17,35.83,False,,,Price,50,East
LD-02492,20240616,DLR-07,CON-02309,Walk-in,Converted,VHL-026,REP-24,0.29,True,20240616.0,OPP-01536,,8,East
LD-02493,20240310,DLR-04,CON-02427,Campaign,Converted,VHL-043,REP-06,19.07,True,20240310.0,OPP-02291,,10,South
LD-02494,20240531,DLR-03,CON-01467,Walk-in,Converted,VHL-005,REP-07,0.93,True,20240531.0,OPP-00934,,20,North
LD-02495,20240513,DLR-03,CON-05012,Web Form,Lost,VHL-017,REP-18,3.47,False,,,No Response,32,North
LD-02496,20241114,DLR-10,CON-05735,Social Media,Lost,VHL-008,REP-03,45.76,False,,,No Response,49,West
LD-02497,20231022,DLR-10,CON-02275,Referral,Lost,VHL-037,REP-23,2.58,False,,,No Budget,13,West
LD-02498,20230319,DLR-01,CON-01797,Walk-in,Converted,VHL-028,REP-14,0.42,True,20230319.0,OPP-02032,,45,North
LD-02499,20240622,DLR-01,CON-00045,Referral,Qualified,VHL-023,REP-07,4.19,False,,,,6,North
LD-02500,20240202,DLR-02,CON-00032,Web Form,Converted,VHL-021,REP-21,9.86,True,20240202.0,OPP-03944,,12,North
LD-02501,20230711,DLR-04,CON-04505,Social Media,Working,VHL-001,REP-12,42.85,False,,,,13,South
LD-02502,20240909,DLR-11,CON-04625,Referral,Converted,VHL-040,REP-02,4.45,True,20240909.0,OPP-03496,,26,West
LD-02503,20240126,DLR-08,CON-03573,Walk-in,Converted,VHL-016,REP-08,0.4,True,20240126.0,OPP-01252,,36,East
LD-02504,20241226,DLR-09,CON-04993,Web Form,Lost,VHL-025,REP-22,6.05,False,,,No Response,31,East
LD-02505,20231023,DLR-09,CON-02755,Campaign,Lost,VHL-041,REP-04,13.15,False,,,Other,49,East
LD-02506,20240829,DLR-07,CON-03727,Walk-in,Converted,VHL-007,REP-08,0.25,True,20240829.0,OPP-00471,,20,East
LD-02507,20241205,DLR-02,CON-01556,Web Form,Working,VHL-010,REP-22,20.3,False,,,,28,North
LD-02508,20230608,DLR-02,CON-05514,Referral,Working,VHL-035,REP-17,4.87,False,,,,28,North
LD-02509,20230511,DLR-12,CON-00519,Campaign,Lost,VHL-034,REP-16,10.49,False,,,No Budget,45,West
LD-02510,20230115,DLR-08,CON-04039,Phone Inbound,Qualified,VHL-025,REP-04,0.1,False,,,,20,East
LD-02511,20240606,DLR-03,CON-00052,Campaign,Lost,VHL-041,REP-18,28.82,False,,,Bought Elsewhere,16,North
LD-02512,20240711,DLR-08,CON-04971,Referral,Converted,VHL-029,REP-14,3.82,True,20240711.0,OPP-02241,,33,East
LD-02513,20240516,DLR-10,CON-03433,Walk-in,Qualified,VHL-038,REP-18,0.66,False,,,,9,West
LD-02514,20230914,DLR-12,CON-05535,Walk-in,Working,VHL-002,REP-23,0.42,False,,,,12,West
LD-02515,20231001,DLR-07,CON-04374,Referral,Working,VHL-025,REP-06,2.81,False,,,,26,East
LD-02516,20230309,DLR-04,CON-02524,Web Form,Lost,VHL-040,REP-17,9.81,False,,,No Response,21,South
LD-02517,20230607,DLR-07,CON-05147,Web Form,Lost,VHL-041,REP-01,8.84,False,,,Bought Elsewhere,38,East
LD-02518,20240921,DLR-05,CON-05140,Web Form,Working,VHL-031,REP-05,0.1,False,,,,18,South
LD-02519,20241223,DLR-08,CON-04703,Web Form,Qualified,VHL-040,REP-13,7.58,False,,,,17,East
LD-02520,20240719,DLR-11,CON-05569,Walk-in,Lost,VHL-032,REP-09,0.24,False,,,No Response,19,West
LD-02521,20231022,DLR-09,CON-01586,Web Form,New,VHL-039,REP-17,9.2,False,,,,14,East
LD-02522,20230621,DLR-09,CON-05161,Campaign,Qualified,VHL-022,REP-07,53.85,False,,,,25,East
LD-02523,20240125,DLR-05,CON-04787,Phone Inbound,Converted,VHL-035,REP-01,0.31,True,20240125.0,OPP-00875,,21,South
LD-02524,20230108,DLR-11,CON-05243,Referral,Working,VHL-033,REP-13,2.53,False,,,,5,West
LD-02525,20230324,DLR-01,CON-01344,Social Media,New,VHL-026,REP-05,47.06,False,,,,12,North
LD-02526,20230725,DLR-01,CON-00149,Referral,Converted,VHL-035,REP-06,3.72,True,20230725.0,OPP-01345,,17,North
LD-02527,20230919,DLR-04,CON-00005,Web Form,Working,VHL-036,REP-18,10.18,False,,,,21,South
LD-02528,20240805,DLR-05,CON-05463,Web Form,Qualified,VHL-035,REP-18,10.93,False,,,,15,South
LD-02529,20230705,DLR-02,CON-04533,Campaign,Working,VHL-023,REP-14,44.57,False,,,,4,North
LD-02530,20241105,DLR-06,CON-00105,Walk-in,Converted,VHL-004,REP-01,0.16,True,20241105.0,OPP-04314,,44,South
LD-02531,20230911,DLR-11,CON-03304,Walk-in,Lost,VHL-007,REP-19,0.64,False,,,Bought Elsewhere,14,West
LD-02532,20230113,DLR-06,CON-03174,Phone Inbound,Lost,VHL-019,REP-04,0.11,False,,,Price,29,South
LD-02533,20241215,DLR-05,CON-03539,Referral,Converted,VHL-029,REP-19,3.83,True,20241215.0,OPP-01980,,31,South
LD-02534,20241028,DLR-11,CON-00970,Social Media,Lost,VHL-034,REP-16,24.98,False,,,Bought Elsewhere,2,West
LD-02535,20230321,DLR-07,CON-03051,Campaign,Converted,VHL-045,REP-04,19.83,True,20230321.0,OPP-03263,,18,East
LD-02536,20241031,DLR-05,CON-01078,Web Form,Working,VHL-039,REP-20,7.32,False,,,,8,South
LD-02537,20240424,DLR-09,CON-03284,Phone Inbound,Converted,VHL-024,REP-06,0.4,True,20240424.0,OPP-01973,,3,East
LD-02538,20231002,DLR-03,CON-00958,Campaign,Qualified,VHL-021,REP-12,33.18,False,,,,15,North
LD-02539,20230405,DLR-03,CON-01510,Social Media,Working,VHL-012,REP-04,21.05,False,,,,6,North
LD-02540,20241110,DLR-05,CON-03602,Referral,Qualified,VHL-002,REP-09,3.08,False,,,,12,South
LD-02541,20230805,DLR-06,CON-03051,Web Form,Working,VHL-039,REP-08,5.66,False,,,,3,South
LD-02542,20240912,DLR-09,CON-01846,Campaign,New,VHL-021,REP-01,11.41,False,,,,4,East
LD-02543,20230723,DLR-04,CON-00833,Campaign,Lost,VHL-011,REP-23,21.83,False,,,No Response,48,South
LD-02544,20230626,DLR-03,CON-00749,Web Form,Working,VHL-005,REP-23,7.27,False,,,,24,North
LD-02545,20240406,DLR-08,CON-04053,Referral,Qualified,VHL-011,REP-14,6.64,False,,,,17,East
LD-02546,20240612,DLR-09,CON-02630,Referral,Working,VHL-044,REP-11,3.65,False,,,,18,East
LD-02547,20240427,DLR-06,CON-01147,Web Form,Lost,VHL-021,REP-04,2.99,False,,,No Response,24,South
LD-02548,20240321,DLR-01,CON-02753,Walk-in,New,VHL-004,REP-17,0.33,False,,,,9,North
LD-02549,20240312,DLR-08,CON-02518,Web Form,Working,VHL-018,REP-16,12.59,False,,,,6,East
LD-02550,20230918,DLR-08,CON-04333,Web Form,Lost,VHL-019,REP-04,16.85,False,,,No Response,38,East
LD-02551,20230802,DLR-10,CON-03764,Campaign,Lost,VHL-013,REP-09,8.14,False,,,No Response,22,West
LD-02552,20230612,DLR-01,CON-01821,Walk-in,Qualified,VHL-013,REP-04,0.1,False,,,,27,North
LD-02553,20240723,DLR-04,CON-05279,Referral,Qualified,VHL-034,REP-20,5.81,False,,,,1,South
LD-02554,20240110,DLR-03,CON-04562,Walk-in,Qualified,VHL-005,REP-12,0.62,False,,,,15,North
LD-02555,20230517,DLR-09,CON-03562,Web Form,Working,VHL-012,REP-11,5.03,False,,,,3,East
LD-02556,20231120,DLR-06,CON-05415,Web Form,Qualified,VHL-014,REP-11,10.64,False,,,,25,South
LD-02557,20240720,DLR-09,CON-04625,Web Form,Qualified,VHL-007,REP-12,0.1,False,,,,9,East
