opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,stage,deal_value_eur,discount_pct,net_revenue_eur,close_date_key,sales_cycle_days,lost_reason,probability_pct
OPP-01621,LD-09647,ACC-01710,CON-00848,VHL-008,DLR-01,Closed Won,52000.0,8.65,47502.0,20230624.0,14,,100
OPP-01622,LD-08469,ACC-00072,CON-03410,VHL-003,DLR-03,Closed Won,26000.0,2.61,25321.4,20231213.0,15,,100
OPP-01623,LD-12691,ACC-00570,CON-01573,VHL-029,DLR-11,Closed Won,37000.0,5.3,35039.0,20231002.0,30,,100
OPP-01624,LD-02360,ACC-00706,CON-01555,VHL-009,DLR-08,Closed Won,35000.0,9.12,31808.0,20240510.0,28,,100
OPP-01625,LD-02232,ACC-00911,CON-00051,VHL-035,DLR-01,Closed Won,16000.0,2.76,15558.4,20240127.0,14,,100
OPP-01626,LD-08886,ACC-01260,CON-01807,VHL-009,DLR-05,Proposal,35000.0,6.86,32599.0,,21,,50
OPP-01627,LD-01300,ACC-01741,CON-02555,VHL-030,DLR-06,Proposal,31000.0,3.54,29902.6,,12,,50
OPP-01628,LD-08807,ACC-00078,CON-03643,VHL-016,DLR-10,Closed Won,19000.0,9.56,17183.6,20230302.0,11,,100
OPP-01629,LD-09508,ACC-00805,CON-00741,VHL-033,DLR-09,Closed Won,28000.0,9.32,25390.4,20240629.0,9,,100
OPP-01630,LD-09180,ACC-01922,CON-01505,VHL-028,DLR-07,Proposal,51000.0,8.84,46491.6,,10,,50
OPP-01631,LD-15519,ACC-01236,CON-00491,VHL-004,DLR-11,Proposal,32000.0,3.77,30793.6,,11,,50
OPP-01632,LD-15080,ACC-02465,CON-00076,VHL-002,DLR-02,Closed Won,22000.0,8.04,20231.2,20240326.0,14,,100
OPP-01633,LD-11019,ACC-02747,CON-00986,VHL-042,DLR-05,Proposal,62000.0,6.41,58025.8,,29,,50
OPP-01634,LD-11570,ACC-02375,CON-00810,VHL-031,DLR-11,Closed Won,45000.0,3.32,43506.0,20230211.0,24,,100
OPP-01635,LD-11525,ACC-02069,CON-05798,VHL-033,DLR-05,Closed Won,28000.0,3.95,26894.0,20240707.0,22,,100
OPP-01636,LD-13959,ACC-02167,CON-04378,VHL-031,DLR-10,Closed Won,45000.0,3.39,43474.5,20241019.0,7,,100
OPP-01637,LD-04197,ACC-00704,CON-02394,VHL-009,DLR-01,Proposal,35000.0,3.34,33831.0,,25,,50
OPP-01638,LD-09352,ACC-00877,CON-04014,VHL-003,DLR-02,Closed Lost,26000.0,7.37,24083.8,20230331.0,13,No Decision,0
OPP-01639,LD-05692,ACC-01801,CON-00488,VHL-026,DLR-03,Closed Won,43000.0,6.77,40088.9,20231118.0,18,,100
OPP-01640,LD-15433,ACC-01555,CON-03267,VHL-007,DLR-01,Closed Won,39000.0,2.86,37884.6,20241206.0,29,,100
OPP-01641,LD-06170,ACC-00463,CON-00973,VHL-038,DLR-10,Closed Won,52000.0,4.6,49608.0,20240109.0,44,,100
OPP-01642,LD-03193,ACC-00452,CON-03279,VHL-043,DLR-07,Closed Won,82000.0,3.2,79376.0,20240224.0,47,,100
OPP-01643,LD-05914,ACC-02887,CON-02668,VHL-001,DLR-07,Closed Won,18000.0,5.97,16925.4,20231112.0,30,,100
OPP-01644,LD-14358,ACC-01344,CON-02954,VHL-029,DLR-07,Negotiation,37000.0,8.28,33936.4,,12,,75
OPP-01645,LD-13331,ACC-02460,CON-04235,VHL-034,DLR-05,Closed Won,40000.0,5.96,37616.0,20241231.0,36,,100
OPP-01646,LD-05620,ACC-00926,CON-01814,VHL-022,DLR-06,Closed Won,41000.0,8.68,37441.2,20241126.0,35,,100
OPP-01647,LD-03591,ACC-00774,CON-04318,VHL-032,DLR-03,Closed Won,58000.0,5.12,55030.4,20230930.0,34,,100
OPP-01648,LD-13645,ACC-02782,CON-03263,VHL-010,DLR-06,Closed Won,17000.0,9.16,15442.8,20230504.0,37,,100
OPP-01649,LD-02047,ACC-02753,CON-05164,VHL-005,DLR-07,Closed Won,30000.0,2.1,29370.0,20231112.0,38,,100
OPP-01650,LD-00642,ACC-00489,CON-05717,VHL-009,DLR-07,Proposal,35000.0,5.07,33225.5,,12,,50
OPP-01651,LD-05994,ACC-00417,CON-02022,VHL-039,DLR-10,Proposal,58000.0,3.4,56028.0,,55,,50
OPP-01652,LD-01626,ACC-00266,CON-04800,VHL-044,DLR-12,Closed Won,71000.0,7.25,65852.5,20230505.0,28,,100
OPP-01653,LD-07949,ACC-02437,CON-05374,VHL-045,DLR-02,Closed Won,85000.0,2.39,82968.5,20230614.0,30,,100
OPP-01654,LD-14254,ACC-01740,CON-05088,VHL-012,DLR-09,Closed Won,70000.0,5.23,66339.0,20240429.0,21,,100
OPP-01655,LD-09063,ACC-02432,CON-00981,VHL-037,DLR-09,Closed Won,45000.0,2.95,43672.5,20240401.0,55,,100
OPP-01656,LD-05113,ACC-01459,CON-03716,VHL-043,DLR-10,Negotiation,82000.0,5.74,77293.2,,43,,75
OPP-01657,LD-02235,ACC-01985,CON-00624,VHL-010,DLR-07,Closed Won,17000.0,6.83,15838.9,20241017.0,32,,100
OPP-01658,LD-12933,ACC-00443,CON-04368,VHL-002,DLR-09,Closed Won,22000.0,3.18,21300.4,20240507.0,36,,100
OPP-01659,LD-10157,ACC-02574,CON-05719,VHL-027,DLR-07,Proposal,47000.0,6.41,43987.3,,21,,50
OPP-01660,LD-01105,ACC-00280,CON-04685,VHL-033,DLR-09,Closed Lost,28000.0,2.83,27207.6,20230527.0,10,Price,0
OPP-01661,LD-06943,ACC-02783,CON-00386,VHL-040,DLR-06,Qualified,68000.0,2.07,66592.4,,56,,25
OPP-01662,LD-06990,ACC-03114,CON-00386,VHL-033,DLR-09,Closed Won,28000.0,5.22,26538.4,20240622.0,13,,100
OPP-01663,LD-11680,ACC-01909,CON-03536,VHL-033,DLR-02,Qualified,28000.0,8.51,25617.2,,38,,25
OPP-01664,LD-08270,ACC-02068,CON-04592,VHL-034,DLR-07,Proposal,40000.0,7.8,36880.0,,38,,50
OPP-01665,LD-13511,ACC-03130,CON-05445,VHL-010,DLR-05,Negotiation,17000.0,4.41,16250.3,,8,,75
OPP-01666,LD-09350,ACC-01572,CON-01317,VHL-043,DLR-05,Qualified,82000.0,3.58,79064.4,,25,,25
OPP-01667,LD-07766,ACC-01883,CON-05484,VHL-016,DLR-02,Closed Won,19000.0,10.18,17065.8,20240214.0,35,,100
OPP-01668,LD-12077,ACC-02893,CON-05777,VHL-034,DLR-05,Qualified,40000.0,3.91,38436.0,,26,,25
OPP-01669,LD-06649,ACC-02932,CON-01641,VHL-036,DLR-09,Proposal,39000.0,3.58,37603.8,,37,,50
OPP-01670,LD-09889,ACC-02704,CON-00554,VHL-028,DLR-01,Closed Won,51000.0,9.38,46216.2,20230715.0,38,,100
OPP-01671,LD-08531,ACC-01950,CON-05660,VHL-002,DLR-10,Closed Won,22000.0,6.32,20609.6,20230416.0,37,,100
OPP-01672,LD-01474,ACC-01604,CON-05367,VHL-040,DLR-04,Closed Won,68000.0,2.09,66578.8,20240223.0,21,,100
OPP-01673,LD-13661,ACC-02527,CON-01544,VHL-026,DLR-09,Negotiation,43000.0,7.23,39891.1,,31,,75
OPP-01674,LD-01425,ACC-01313,CON-01709,VHL-012,DLR-10,Closed Won,70000.0,8.13,64309.0,20231207.0,25,,100
OPP-01675,LD-14198,ACC-01501,CON-05783,VHL-002,DLR-04,Qualified,22000.0,6.13,20651.4,,15,,25
OPP-01676,LD-08482,ACC-03135,CON-02126,VHL-033,DLR-05,Closed Won,28000.0,9.18,25429.6,20230206.0,8,,100
OPP-01677,LD-09149,ACC-01754,CON-02673,VHL-002,DLR-12,Closed Lost,22000.0,5.41,20809.8,20230606.0,13,Competitor,0
OPP-01678,LD-15308,ACC-01015,CON-03863,VHL-006,DLR-08,Closed Won,36000.0,4.81,34268.4,20230605.0,22,,100
OPP-01679,LD-12442,ACC-02819,CON-02798,VHL-030,DLR-01,Negotiation,31000.0,5.0,29450.0,,12,,75
OPP-01680,LD-04078,ACC-00696,CON-04093,VHL-007,DLR-10,Qualified,39000.0,4.13,37389.3,,28,,25
OPP-01681,LD-15878,ACC-02695,CON-03690,VHL-041,DLR-04,Qualified,48000.0,2.96,46579.2,,47,,25
OPP-01682,LD-06980,ACC-01093,CON-03907,VHL-023,DLR-05,Closed Won,52000.0,7.61,48042.8,20240123.0,33,,100
OPP-01683,LD-11398,ACC-01297,CON-05345,VHL-019,DLR-05,Qualified,29000.0,6.26,27184.6,,8,,25
OPP-01684,LD-06444,ACC-02001,CON-02708,VHL-007,DLR-08,Closed Won,39000.0,5.12,37003.2,20230429.0,13,,100
OPP-01685,LD-00520,ACC-02035,CON-02417,VHL-041,DLR-09,Proposal,48000.0,5.05,45576.0,,39,,50
OPP-01686,LD-14720,ACC-00683,CON-00101,VHL-010,DLR-08,Closed Won,17000.0,8.12,15619.6,20240512.0,28,,100
OPP-01687,LD-01916,ACC-00827,CON-00036,VHL-034,DLR-05,Closed Won,40000.0,5.77,37692.0,20241124.0,34,,100
OPP-01688,LD-08655,ACC-02195,CON-03924,VHL-018,DLR-06,Closed Won,35000.0,10.13,31454.5,20231015.0,11,,100
OPP-01689,LD-00745,ACC-02350,CON-01798,VHL-019,DLR-06,Proposal,29000.0,4.62,27660.2,,26,,50
OPP-01690,LD-08640,ACC-02940,CON-02748,VHL-041,DLR-01,Closed Won,48000.0,2.58,46761.6,20241231.0,23,,100
OPP-01691,LD-15645,ACC-01120,CON-05094,VHL-001,DLR-08,Closed Won,18000.0,2.76,17503.2,20240321.0,28,,100
OPP-01692,LD-15518,ACC-01750,CON-00736,VHL-030,DLR-09,Qualified,31000.0,8.91,28237.9,,37,,25
OPP-01693,LD-04342,ACC-02068,CON-02378,VHL-008,DLR-02,Proposal,52000.0,7.57,48063.6,,26,,50
OPP-01694,LD-04569,ACC-00820,CON-01808,VHL-032,DLR-02,Closed Won,58000.0,6.4,54288.0,20241008.0,27,,100
OPP-01695,LD-07791,ACC-01857,CON-02404,VHL-039,DLR-03,Closed Won,58000.0,2.76,56399.2,20230409.0,50,,100
OPP-01696,LD-05282,ACC-02572,CON-00363,VHL-006,DLR-11,Closed Won,36000.0,6.38,33703.2,20240317.0,8,,100
OPP-01697,LD-13018,ACC-00873,CON-04321,VHL-012,DLR-07,Closed Won,70000.0,8.9,63770.0,20230708.0,38,,100
OPP-01698,LD-06936,ACC-01098,CON-04783,VHL-011,DLR-09,Closed Won,34000.0,8.59,31079.4,20240216.0,36,,100
OPP-01699,LD-15228,ACC-02319,CON-05286,VHL-008,DLR-02,Closed Lost,52000.0,7.33,48188.4,20231019.0,34,Delay,0
OPP-01700,LD-07932,ACC-00606,CON-05062,VHL-038,DLR-03,Qualified,52000.0,2.2,50856.0,,47,,25
OPP-01701,LD-00733,ACC-01784,CON-02491,VHL-037,DLR-10,Negotiation,45000.0,5.48,42534.0,,37,,75
OPP-01702,LD-05762,ACC-02597,CON-01829,VHL-007,DLR-04,Closed Won,39000.0,8.88,35536.8,20231013.0,11,,100
OPP-01703,LD-12626,ACC-02647,CON-05133,VHL-016,DLR-02,Proposal,19000.0,5.8,17898.0,,25,,50
OPP-01704,LD-03296,ACC-01663,CON-03966,VHL-008,DLR-07,Proposal,52000.0,6.81,48458.8,,22,,50
OPP-01705,LD-10788,ACC-01006,CON-01981,VHL-023,DLR-03,Negotiation,52000.0,3.7,50076.0,,8,,75
OPP-01706,LD-14451,ACC-02294,CON-03378,VHL-040,DLR-12,Closed Won,68000.0,3.17,65844.4,20240429.0,49,,100
OPP-01707,LD-06568,ACC-00828,CON-03294,VHL-037,DLR-08,Closed Lost,45000.0,4.8,42840.0,20240316.0,20,Competitor,0
OPP-01708,LD-04649,ACC-02698,CON-02657,VHL-013,DLR-05,Proposal,28000.0,3.81,26933.2,,24,,50
OPP-01709,LD-03190,ACC-02960,CON-00342,VHL-021,DLR-08,Closed Won,38000.0,8.3,34846.0,20230529.0,9,,100
OPP-01710,LD-08979,ACC-01286,CON-05615,VHL-013,DLR-10,Closed Won,28000.0,2.16,27395.2,20240623.0,12,,100
OPP-01711,LD-02260,ACC-01489,CON-03780,VHL-028,DLR-07,Closed Won,51000.0,10.3,45747.0,20230214.0,33,,100
OPP-01712,LD-13325,ACC-02967,CON-05209,VHL-045,DLR-01,Closed Won,85000.0,7.2,78880.0,20230402.0,43,,100
OPP-01713,LD-06075,ACC-02138,CON-04030,VHL-012,DLR-08,Closed Won,70000.0,3.89,67277.0,20231030.0,14,,100
OPP-01714,LD-06431,ACC-02034,CON-05007,VHL-026,DLR-10,Closed Won,43000.0,7.72,39680.4,20230130.0,23,,100
OPP-01715,LD-06945,ACC-03167,CON-00466,VHL-006,DLR-08,Closed Lost,36000.0,4.38,34423.2,20231017.0,14,Delay,0
OPP-01716,LD-03408,ACC-03066,CON-01477,VHL-013,DLR-06,Closed Won,28000.0,6.67,26132.4,20240520.0,31,,100
OPP-01717,LD-02422,ACC-00591,CON-03932,VHL-001,DLR-05,Closed Won,18000.0,9.48,16293.6,20240307.0,20,,100
OPP-01718,LD-09031,ACC-01801,CON-04492,VHL-035,DLR-04,Proposal,16000.0,4.21,15326.4,,24,,50
OPP-01719,LD-06370,ACC-02009,CON-02322,VHL-027,DLR-03,Closed Won,47000.0,10.27,42173.1,20241030.0,10,,100
OPP-01720,LD-00575,ACC-01297,CON-02917,VHL-010,DLR-10,Closed Won,17000.0,7.6,15708.0,20230605.0,14,,100
OPP-01721,LD-09251,ACC-01138,CON-04545,VHL-019,DLR-11,Closed Won,29000.0,6.77,27036.7,20230826.0,22,,100
OPP-01722,LD-13297,ACC-01947,CON-03027,VHL-022,DLR-09,Closed Lost,41000.0,12.81,35747.9,20230907.0,30,Delay,0
OPP-01723,LD-14185,ACC-03029,CON-04649,VHL-031,DLR-02,Closed Won,45000.0,2.69,43789.5,20230714.0,9,,100
OPP-01724,LD-08065,ACC-01037,CON-02227,VHL-033,DLR-07,Closed Won,28000.0,10.97,24928.4,20240627.0,22,,100
OPP-01725,LD-02376,ACC-02807,CON-05331,VHL-035,DLR-05,Closed Won,16000.0,5.28,15155.2,20230310.0,30,,100
OPP-01726,LD-11829,ACC-01592,CON-00635,VHL-007,DLR-03,Proposal,39000.0,8.07,35852.7,,35,,50
OPP-01727,LD-05324,ACC-01233,CON-05598,VHL-016,DLR-10,Qualified,19000.0,10.19,17063.9,,23,,25
OPP-01728,LD-03469,ACC-01219,CON-05236,VHL-032,DLR-07,Qualified,58000.0,9.08,52733.6,,22,,25
OPP-01729,LD-12379,ACC-02587,CON-02443,VHL-038,DLR-02,Proposal,52000.0,6.34,48703.2,,46,,50
OPP-01730,LD-02139,ACC-00139,CON-04692,VHL-037,DLR-02,Negotiation,45000.0,5.87,42358.5,,44,,75
OPP-01731,LD-07413,ACC-01930,CON-05640,VHL-005,DLR-09,Negotiation,30000.0,2.56,29232.0,,38,,75
OPP-01732,LD-15232,ACC-02939,CON-05199,VHL-001,DLR-09,Closed Won,18000.0,9.41,16306.2,20230507.0,28,,100
OPP-01733,LD-12481,ACC-00657,CON-03469,VHL-025,DLR-06,Closed Won,69000.0,10.77,61568.7,20240522.0,13,,100
OPP-01734,LD-05793,ACC-01724,CON-01882,VHL-016,DLR-12,Closed Won,19000.0,7.06,17658.6,20230404.0,29,,100
OPP-01735,LD-05897,ACC-01857,CON-02184,VHL-013,DLR-03,Closed Won,28000.0,8.51,25617.2,20230622.0,27,,100
OPP-01736,LD-15507,ACC-02582,CON-04603,VHL-021,DLR-02,Closed Won,38000.0,9.36,34443.2,20230811.0,18,,100
OPP-01737,LD-09229,ACC-01642,CON-02433,VHL-019,DLR-05,Closed Won,29000.0,8.27,26601.7,20230913.0,7,,100
OPP-01738,LD-10110,ACC-00454,CON-02571,VHL-005,DLR-07,Proposal,30000.0,4.14,28758.0,,12,,50
OPP-01739,LD-11807,ACC-02434,CON-00312,VHL-016,DLR-04,Proposal,19000.0,6.63,17740.3,,15,,50
OPP-01740,LD-12689,ACC-01850,CON-04553,VHL-010,DLR-06,Closed Won,17000.0,8.34,15582.2,20230921.0,27,,100
OPP-01741,LD-02362,ACC-00711,CON-02627,VHL-018,DLR-12,Closed Won,35000.0,9.12,31808.0,20231003.0,23,,100
OPP-01742,LD-04936,ACC-00814,CON-00680,VHL-012,DLR-04,Closed Won,70000.0,8.61,63973.0,20230501.0,25,,100
OPP-01743,LD-09698,ACC-01546,CON-04075,VHL-020,DLR-06,Qualified,25000.0,5.44,23640.0,,32,,25
OPP-01744,LD-02452,ACC-00085,CON-03459,VHL-026,DLR-05,Closed Lost,43000.0,12.23,37741.1,20230514.0,21,No Decision,0
OPP-01745,LD-03476,ACC-00365,CON-00590,VHL-023,DLR-06,Closed Lost,52000.0,9.62,46997.6,20230731.0,21,No Decision,0
OPP-01746,LD-08770,ACC-00204,CON-04358,VHL-044,DLR-04,Proposal,71000.0,5.21,67300.9,,28,,50
OPP-01747,LD-12340,ACC-00612,CON-04545,VHL-009,DLR-07,Closed Won,35000.0,5.43,33099.5,20240807.0,23,,100
OPP-01748,LD-02857,ACC-00058,CON-00698,VHL-031,DLR-01,Qualified,45000.0,5.44,42552.0,,14,,25
OPP-01749,LD-02444,ACC-02760,CON-02125,VHL-045,DLR-04,Closed Won,85000.0,4.05,81557.5,20240710.0,47,,100
OPP-01750,LD-11459,ACC-00781,CON-04211,VHL-012,DLR-09,Closed Won,70000.0,3.8,67340.0,20240409.0,20,,100
OPP-01751,LD-13650,ACC-01180,CON-04222,VHL-011,DLR-09,Closed Lost,34000.0,10.13,30555.8,20241208.0,24,Delay,0
OPP-01752,LD-12748,ACC-02458,CON-05434,VHL-042,DLR-08,Closed Won,62000.0,4.02,59507.6,20230623.0,31,,100
OPP-01753,LD-10063,ACC-01714,CON-01155,VHL-034,DLR-03,Proposal,40000.0,9.09,36364.0,,19,,50
OPP-01754,LD-15924,ACC-01189,CON-04641,VHL-038,DLR-11,Proposal,52000.0,5.75,49010.0,,19,,50
OPP-01755,LD-12938,ACC-01018,CON-00059,VHL-010,DLR-07,Closed Lost,17000.0,4.35,16260.5,20240122.0,35,Competitor,0
OPP-01756,LD-04050,ACC-01921,CON-04269,VHL-035,DLR-01,Closed Won,16000.0,6.62,14940.8,20230622.0,7,,100
OPP-01757,LD-08708,ACC-02814,CON-02170,VHL-009,DLR-05,Proposal,35000.0,4.26,33509.0,,32,,50
OPP-01758,LD-00189,ACC-03016,CON-05325,VHL-022,DLR-02,Proposal,41000.0,5.57,38716.3,,34,,50
OPP-01759,LD-14595,ACC-00214,CON-02924,VHL-014,DLR-09,Closed Won,33000.0,2.58,32148.6,20240520.0,10,,100
OPP-01760,LD-08438,ACC-02484,CON-05329,VHL-023,DLR-08,Closed Won,52000.0,4.61,49602.8,20231219.0,29,,100
OPP-01761,LD-03458,ACC-00022,CON-00801,VHL-013,DLR-02,Closed Lost,28000.0,11.67,24732.4,20230414.0,9,Competitor,0
OPP-01762,LD-10451,ACC-02750,CON-02275,VHL-006,DLR-04,Closed Won,36000.0,4.42,34408.8,20230813.0,32,,100
OPP-01763,LD-02134,ACC-02378,CON-04574,VHL-034,DLR-10,Closed Won,40000.0,11.21,35516.0,20241023.0,9,,100
OPP-01764,LD-10662,ACC-01390,CON-00536,VHL-026,DLR-05,Proposal,43000.0,3.86,41340.2,,38,,50
OPP-01765,LD-02894,ACC-02910,CON-01944,VHL-041,DLR-12,Closed Lost,48000.0,2.19,46948.8,20230501.0,38,Price,0
OPP-01766,LD-09560,ACC-00524,CON-00356,VHL-018,DLR-12,Proposal,35000.0,3.43,33799.5,,9,,50
OPP-01767,LD-15392,ACC-03064,CON-02887,VHL-033,DLR-02,Closed Won,28000.0,11.26,24847.2,20240222.0,24,,100
OPP-01768,LD-07149,ACC-02511,CON-04564,VHL-020,DLR-03,Closed Won,25000.0,6.37,23407.5,20240401.0,23,,100
OPP-01769,LD-12847,ACC-01785,CON-02450,VHL-008,DLR-04,Closed Won,52000.0,9.41,47106.8,20231108.0,27,,100
OPP-01770,LD-15287,ACC-03129,CON-01939,VHL-012,DLR-05,Closed Lost,70000.0,5.16,66388.0,20230618.0,38,No Decision,0
OPP-01771,LD-06076,ACC-00218,CON-00413,VHL-024,DLR-02,Closed Won,24000.0,10.81,21405.6,20240129.0,35,,100
OPP-01772,LD-10163,ACC-00147,CON-01286,VHL-039,DLR-03,Proposal,58000.0,1.33,57228.6,,29,,50
OPP-01773,LD-08452,ACC-01788,CON-01904,VHL-024,DLR-04,Closed Won,24000.0,3.97,23047.2,20230712.0,36,,100
OPP-01774,LD-13351,ACC-00168,CON-04823,VHL-006,DLR-08,Proposal,36000.0,8.27,33022.8,,38,,50
OPP-01775,LD-10343,ACC-01875,CON-01766,VHL-006,DLR-07,Closed Won,36000.0,9.91,32432.4,20241231.0,38,,100
OPP-01776,LD-06786,ACC-00507,CON-02222,VHL-026,DLR-01,Closed Won,43000.0,10.11,38652.7,20231218.0,16,,100
OPP-01777,LD-15911,ACC-00740,CON-03455,VHL-044,DLR-12,Closed Won,71000.0,2.43,69274.7,20231119.0,36,,100
OPP-01778,LD-03171,ACC-02308,CON-00525,VHL-026,DLR-06,Closed Won,43000.0,9.25,39022.5,20240315.0,24,,100
OPP-01779,LD-09871,ACC-02155,CON-05040,VHL-020,DLR-05,Closed Lost,25000.0,8.94,22765.0,20230522.0,7,Delay,0
OPP-01780,LD-14601,ACC-03147,CON-00610,VHL-009,DLR-04,Proposal,35000.0,8.44,32046.0,,22,,50
OPP-01781,LD-14218,ACC-00107,CON-04125,VHL-042,DLR-04,Closed Won,62000.0,1.66,60970.8,20241024.0,39,,100
OPP-01782,LD-11170,ACC-01615,CON-00324,VHL-015,DLR-03,Negotiation,48000.0,8.87,43742.4,,14,,75
OPP-01783,LD-07418,ACC-01326,CON-05245,VHL-013,DLR-11,Closed Won,28000.0,9.43,25359.6,20230613.0,13,,100
OPP-01784,LD-12365,ACC-01860,CON-02983,VHL-004,DLR-05,Proposal,32000.0,2.57,31177.6,,37,,50
OPP-01785,LD-05844,ACC-01350,CON-05322,VHL-025,DLR-03,Closed Won,69000.0,4.92,65605.2,20230725.0,7,,100
OPP-01786,LD-12753,ACC-01331,CON-01068,VHL-034,DLR-01,Closed Lost,40000.0,9.72,36112.0,20241026.0,35,No Decision,0
OPP-01787,LD-15867,ACC-00530,CON-04353,VHL-036,DLR-04,Closed Lost,39000.0,9.16,35427.6,20240125.0,54,Competitor,0
OPP-01788,LD-03922,ACC-00228,CON-00465,VHL-013,DLR-05,Qualified,28000.0,6.51,26177.2,,27,,25
OPP-01789,LD-06590,ACC-00380,CON-00894,VHL-015,DLR-09,Closed Won,48000.0,6.38,44937.6,20230614.0,31,,100
OPP-01790,LD-15406,ACC-00366,CON-02237,VHL-037,DLR-12,Closed Won,45000.0,2.25,43987.5,20241101.0,43,,100
OPP-01791,LD-04762,ACC-03193,CON-01999,VHL-005,DLR-10,Qualified,30000.0,3.46,28962.0,,31,,25
OPP-01792,LD-08930,ACC-00494,CON-01454,VHL-040,DLR-06,Closed Won,68000.0,5.53,64239.6,20231009.0,27,,100
OPP-01793,LD-15489,ACC-02806,CON-01919,VHL-001,DLR-06,Negotiation,18000.0,7.61,16630.2,,26,,75
OPP-01794,LD-15230,ACC-01506,CON-03063,VHL-003,DLR-03,Closed Won,26000.0,4.87,24733.8,20230909.0,13,,100
OPP-01795,LD-13502,ACC-01952,CON-01307,VHL-004,DLR-06,Closed Won,32000.0,5.92,30105.6,20240906.0,31,,100
OPP-01796,LD-15331,ACC-03099,CON-04897,VHL-024,DLR-11,Negotiation,24000.0,7.3,22248.0,,12,,75
OPP-01797,LD-09322,ACC-01779,CON-05568,VHL-029,DLR-01,Closed Won,37000.0,5.81,34850.3,20240605.0,18,,100
OPP-01798,LD-04906,ACC-01400,CON-00619,VHL-038,DLR-06,Closed Won,52000.0,1.65,51142.0,20241117.0,50,,100
OPP-01799,LD-06680,ACC-02029,CON-05070,VHL-038,DLR-12,Closed Lost,52000.0,7.09,48313.2,20230303.0,27,Price,0
OPP-01800,LD-13623,ACC-01792,CON-05488,VHL-034,DLR-07,Closed Won,40000.0,3.26,38696.0,20231109.0,36,,100
OPP-01801,LD-09819,ACC-00609,CON-03448,VHL-040,DLR-07,Qualified,68000.0,5.81,64049.2,,37,,25
OPP-01802,LD-10251,ACC-01019,CON-03848,VHL-039,DLR-03,Closed Lost,58000.0,7.16,53847.2,20230409.0,37,Price,0
OPP-01803,LD-06105,ACC-00185,CON-00980,VHL-035,DLR-02,Negotiation,16000.0,2.88,15539.2,,11,,75
OPP-01804,LD-11551,ACC-00388,CON-00884,VHL-041,DLR-08,Closed Won,48000.0,4.57,45806.4,20240614.0,44,,100
OPP-01805,LD-15499,ACC-01456,CON-05235,VHL-035,DLR-08,Closed Won,16000.0,8.98,14563.2,20240610.0,23,,100
OPP-01806,LD-12611,ACC-00467,CON-02975,VHL-031,DLR-05,Negotiation,45000.0,3.15,43582.5,,8,,75
OPP-01807,LD-07837,ACC-01610,CON-03763,VHL-034,DLR-09,Closed Won,40000.0,6.67,37332.0,20230204.0,18,,100
OPP-01808,LD-07390,ACC-01286,CON-01765,VHL-040,DLR-06,Qualified,68000.0,3.5,65620.0,,37,,25
OPP-01809,LD-07436,ACC-02556,CON-04163,VHL-034,DLR-01,Closed Won,40000.0,6.59,37364.0,20240824.0,35,,100
OPP-01810,LD-05104,ACC-00865,CON-04768,VHL-032,DLR-10,Closed Won,58000.0,5.57,54769.4,20230912.0,18,,100
OPP-01811,LD-13796,ACC-02759,CON-03762,VHL-006,DLR-12,Proposal,36000.0,7.23,33397.2,,23,,50
OPP-01812,LD-08503,ACC-01618,CON-01863,VHL-021,DLR-06,Proposal,38000.0,6.78,35423.6,,7,,50
OPP-01813,LD-14141,ACC-01885,CON-00781,VHL-002,DLR-02,Proposal,22000.0,3.2,21296.0,,37,,50
OPP-01814,LD-07146,ACC-02974,CON-03361,VHL-045,DLR-09,Closed Won,85000.0,7.08,78982.0,20240607.0,56,,100
OPP-01815,LD-06394,ACC-02829,CON-00017,VHL-011,DLR-06,Closed Won,34000.0,6.95,31637.0,20241221.0,30,,100
OPP-01816,LD-03265,ACC-01240,CON-00068,VHL-004,DLR-03,Closed Won,32000.0,7.52,29593.6,20240225.0,32,,100
OPP-01817,LD-03471,ACC-00459,CON-02928,VHL-041,DLR-04,Qualified,48000.0,1.81,47131.2,,30,,25
OPP-01818,LD-13991,ACC-00110,CON-01882,VHL-010,DLR-04,Closed Won,17000.0,7.57,15713.1,20241102.0,19,,100
OPP-01819,LD-03679,ACC-01785,CON-03981,VHL-041,DLR-05,Proposal,48000.0,4.89,45652.8,,33,,50
OPP-01820,LD-04938,ACC-00353,CON-01319,VHL-009,DLR-01,Closed Won,35000.0,8.87,31895.5,20240911.0,19,,100
OPP-01821,LD-13377,ACC-01729,CON-02477,VHL-013,DLR-03,Negotiation,28000.0,5.24,26532.8,,37,,75
OPP-01822,LD-04064,ACC-03027,CON-01151,VHL-005,DLR-04,Qualified,30000.0,3.16,29052.0,,16,,25
OPP-01823,LD-04185,ACC-00081,CON-00088,VHL-015,DLR-04,Closed Won,48000.0,9.71,43339.2,20240718.0,37,,100
OPP-01824,LD-11806,ACC-01208,CON-04605,VHL-018,DLR-03,Closed Won,35000.0,7.77,32280.5,20230121.0,19,,100
OPP-01825,LD-11621,ACC-01368,CON-00724,VHL-028,DLR-12,Closed Won,51000.0,10.0,45900.0,20230805.0,10,,100
OPP-01826,LD-00785,ACC-01703,CON-00276,VHL-028,DLR-09,Qualified,51000.0,7.54,47154.6,,34,,25
